 Timestamp,DENT_MTR1,DENT_MTR2,DENT_MTR3,MDP01,MDP02,MDP03
1/3/2024 12:00,166.2373856,33.06185529,57.10885639,409.1330369,400.5601813,721.2463713
1/3/2024 13:00,168.4526836,32.19300406,60.38623315,387.2969554,404.7604649,707.2848048
1/3/2024 14:00,179.8638013,31.88860746,63.40565558,453.6554608,420.0913784,703.4625155
1/3/2024 15:00,170.226071,31.11349014,64.71278993,509.7950503,443.9958555,702.8589887
1/3/2024 16:00,167.3097383,30.3178861,68.18366166,429.9638085,461.5045073,707.6854534
1/3/2024 17:00,166.7749017,29.87032832,69.04875486,474.4913198,448.1068342,690.3574559
1/3/2024 18:00,168.5586547,30.02548144,68.89322107,429.0307949,443.3281334,694.0469782
1/3/2024 19:00,168.6566322,30.38627338,69.36369888,401.8618968,411.3632284,698.8939056
1/3/2024 20:00,166.6620649,29.96507091,71.15245011,391.6986613,358.5615878,688.2742875
1/3/2024 21:00,166.0264768,30.10258817,70.4325749,385.8057812,355.3024361,691.6709395
1/3/2024 22:00,165.892777,31.0157499,71.91548728,404.6067703,344.2264785,680.1982816
1/3/2024 23:00,165.7928104,31.61201425,72.08683452,399.7655151,363.0183942,673.5682274
1/4/2024 0:00,164.4602759,31.0181153,71.89055073,399.4498153,382.5007551,658.3684757
1/4/2024 1:00,163.6126791,30.2197145,72.3471021,388.1911048,375.973477,654.952232
1/4/2024 2:00,162.8139576,30.26836646,71.47551194,447.2305242,387.5386751,653.1818743
1/4/2024 3:00,162.9911807,30.42655725,71.67769362,480.0391632,414.1001345,654.3176696
1/4/2024 4:00,162.8179746,30.10461325,71.60615147,440.1758964,384.9786952,658.9780593
1/4/2024 5:00,164.2212241,30.30112194,71.92043777,402.8308718,371.9984021,694.6455828
1/4/2024 6:00,164.6653541,31.46973357,71.86709789,395.5254388,374.5146733,699.2493573
1/4/2024 7:00,164.9582141,33.74818351,71.9219097,419.2845226,386.4657662,699.0591424
1/4/2024 8:00,165.9726439,33.08949599,71.20527641,413.5362691,381.0060529,692.7413467
1/4/2024 9:00,169.1293632,32.76809374,70.60881624,417.9769549,400.3435958,692.5026787
1/4/2024 10:00,177.0253306,33.2050846,65.82255262,396.6399979,404.5651234,697.5725926
1/4/2024 11:00,180.4422187,34.04546324,61.76459366,400.9757034,408.0291606,688.5665954
1/4/2024 12:00,168.1452905,33.17611794,58.96201286,405.073307,397.4235185,708.4277285
1/4/2024 13:00,164.8759353,32.57004485,59.33636824,402.6670568,387.4203937,703.4736272
1/4/2024 14:00,164.7868454,32.3291911,61.21097218,428.2477502,365.7308729,693.1536834
1/4/2024 15:00,166.695285,30.56825338,65.54068227,435.8664775,404.7380107,692.7618747
1/4/2024 16:00,170.6440656,30.39538444,69.19869753,452.2060901,404.2067051,708.1758616
1/4/2024 17:00,173.1292231,30.25001271,74.57956317,435.9147209,392.3132558,706.2934068
1/4/2024 18:00,172.4036883,30.36957461,78.8467066,439.2639207,390.1517608,696.5787576
1/4/2024 19:00,169.3161984,31.6812108,79.79380355,435.3291318,381.5226695,694.6432647
1/4/2024 20:00,167.2302242,31.52600084,79.70009714,414.2374652,362.782689,684.8393006
1/4/2024 21:00,166.1954505,31.60152631,81.56006258,419.9144425,366.2429379,684.7867569
1/4/2024 22:00,166.6637042,31.0817972,82.94694772,440.0219926,370.3850148,701.5431372
1/4/2024 23:00,166.9392441,30.34614332,83.78286757,452.7906051,410.9928781,714.8913751
1/5/2024 0:00,165.5652698,29.99914568,85.19146474,455.7224359,426.9147632,706.3663468
1/5/2024 1:00,163.867597,29.98602796,85.54926118,407.7167591,429.7684891,705.558545
1/5/2024 2:00,164.4125932,30.21599743,87.01555777,401.7710894,441.8457592,707.3415522
1/5/2024 3:00,164.4450332,30.12178895,87.58787011,409.8051421,440.8981487,708.1271363
1/5/2024 4:00,164.6992208,30.10653921,86.76117837,425.0657499,431.516138,713.1537593
1/5/2024 5:00,166.3000476,30.4661729,88.66522404,416.8059296,427.7032538,730.5544823
1/5/2024 6:00,167.6981512,31.86443423,90.41548407,418.6756529,420.5089177,762.437042
1/5/2024 7:00,169.3812919,33.16803578,92.70109733,424.3170193,431.6677688,753.5657741
1/5/2024 8:00,177.0344519,33.09422472,87.42092396,422.6404705,443.5456173,746.1762494
1/5/2024 9:00,182.4757847,32.60537933,84.28662854,419.9220152,460.6738518,710.748924
1/5/2024 10:00,182.94533,33.03123015,79.54719614,442.7052756,440.0535321,688.2242448
1/5/2024 11:00,183.0623985,33.74541956,74.182586,447.9531296,438.5739045,686.0871459
1/5/2024 12:00,183.2413641,32.04361358,73.10835211,476.8126069,419.8100584,687.4980737
1/5/2024 13:00,181.2758321,32.82610305,73.92574718,433.1489802,412.468287,694.2146849
1/5/2024 14:00,171.6910617,36.66527146,76.61658279,436.6357172,413.2372206,719.5417124
